county,date,year,Verified Occurances Clean,suicide_flag,suicide_text,suicideAttempt_flag,suicideAttempt_text,homicide_flag,homicideAttempt_flag,escape_flag,escapeAttempt_flag,fire_flag,seriousInj_flag,batt_flag,riot_flag,sexOffense_flag,assaultStaff_flag,assaultDet_flag,fight_flag,restraintsStrict_flag,OCSprayStrict_flag,other_flag,other_text,other_pepperball,other_forcedMed,other_hospital,other_taser,other_prea,sexOffense_OR_prea,other_chair_rough,other_restraint_OR_chair
Cook County,03/11/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/24/2022,2022,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Cook County,03/26/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/09/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
DeKalb County,03/12/2022,2022,Other (specify): Restr. Chair; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Restr. Chair,,,,,,,chair,1
Sangamon County,03/10/2022,2022,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Will County,03/16/2022,2022,"Other (specify): Taser deployed, cell extraction; OC Spray Used",0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Taser deployed, cell extraction",,,,ECD,,,,
Lake County,03/19/2022,2022,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
DeWitt County,03/20/2022,2022,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Cook County,03/23/2022,2022,Fighting among Detainees; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/25/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/12/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,03/16/2022,2022,Other (specify): self harm,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,self harm,,,,,,,,
Pike County,03/10/2022,2022,Other (specify): Obstructed Plumbing,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Obstructed Plumbing,,,,,,,,
Jersey County,03/22/2022,2022,Other (specify): damage to sprinkler system,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,damage to sprinkler system,,,,,,,,
Cook County,03/23/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/09/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/10/2022,2022,Fighting among Detainees; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/11/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/08/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Will County,03/25/2022,2022,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Cook County,03/23/2022,2022,Serious Injury,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/13/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/12/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/15/2022,2022,OC Spray Used; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,
Cook County,03/25/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
McHenry County,03/08/2022,2022,Other (specify): Emerg Meds,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Emerg Meds,,,,,,,,
Winnebago County Jail,03/20/2022,2022,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Lake County,03/19/2022,2022,OC Spray Used; Assault on Staff,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,
Cook County,03/13/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/24/2022,2022,Fire,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/28/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/25/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/08/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/29/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/13/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/13/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/27/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
DuPage County,03/22/2022,2022,Other (specify): Medical,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medical,,,,,,,,
Cook County,03/30/2022,2022,Assault on Staff,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
Cook County,03/09/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/10/2022,2022,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Cook County,03/15/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Winnebago County Jail,03/29/2022,2022,Fighting among Detainees; OC Spray Used; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,1
Cook County,03/15/2022,2022,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Cook County,03/22/2022,2022,Other (specify): OTHER — WEAPON,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OTHER — WEAPON,,,,,,,,
Will County,03/03/2022,2022,Assault among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,
Cook County,03/28/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
McHenry County,03/12/2022,2022,Other (specify): Ambulance,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ambulance,,,,,,,,
Sangamon County,03/25/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/30/2022,2022,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Cook County,03/27/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/28/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
McHenry County,03/07/2022,2022,Other (specify): Sprinkler; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Sprinkler,,,,,,,,1
Cook County,03/09/2022,2022,Other (specify): OTHER — WEAPON,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OTHER — WEAPON,,,,,,,,
Cook County,03/15/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
McHenry County,03/06/2022,2022,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Cook County,03/29/2022,2022,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Lake County,03/01/2022,2022,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Lake County,03/04/2022,2022,Other (specify): Dis Conduct,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dis Conduct,,,,,,,,
Lake County,03/04/2022,2022,Other (specify): Dis Conduct,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dis Conduct,,,,,,,,
Madison County,03/06/2022,2022,Suicide Attempt (method) Hanging,0,,1,Hanging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,03/03/2022,2022,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Cook County,03/22/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Sangamon County,03/23/2022,2022,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Boone County,03/06/2022,2022,OC Spray Used; Suicide Attempt (method) Strangulation,0,,1,Strangulation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Cook County,03/24/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/11/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Lake County,03/06/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/10/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/15/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/11/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/23/2022,2022,Fighting among Detainees; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,
Madison County,03/18/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/27/2022,2022,Suicide Attempt (method),0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/18/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
DeKalb County,03/06/2022,2022,Fighting among Detainees; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/12/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/23/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Tazewell County,03/16/2022,2022,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Will County,03/24/2022,2022,Other (specify): Taser/ECW,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Taser/ECW,,,,ECD,,,,
Cook County,03/23/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Winnebago County Jail,03/20/2022,2022,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Cook County,03/31/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
DuPage County,03/22/2022,2022,Other (specify): Medical,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medical,,,,,,,,
Sangamon County,03/25/2022,2022,Restraints Used; Other (specify): Rest. Chair,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Rest. Chair,,,,,,,chair,1
DuPage County,03/08/2022,2022,Other (specify): Forced Used; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Forced Used,,,,,,,,1
Cook County,03/30/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Will County,03/02/2022,2022,Suicide Attempt (method) Jumping,0,,1,Jumping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Sangamon County,03/10/2022,2022,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Cook County,03/12/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
St. Clair County,03/09/2022,2022,Restraints Used; Other (specify): Chair,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Chair,,,,,,,chair,1
Cook County,03/10/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/15/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/27/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Winnebago County Jail,03/04/2022,2022,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Winnebago County Jail,03/09/2022,2022,Other (specify): Physically held on bunk,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Physically held on bunk,,,,,,,,
Cook County,03/15/2022,2022,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Madison County,03/03/2022,2022,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Coles County,03/11/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/08/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Sangamon County,03/06/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/31/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/23/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Winnebago County Jail,03/09/2022,2022,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Tazewell County,03/06/2022,2022,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Sangamon County,03/01/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
St. Clair County,03/19/2022,2022,Other (specify): Response to Resistance,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Response to Resistance,,,,,,,,
Macon County,03/25/2022,2022,Suicide Attempt (method) Strangulation,0,,1,Strangulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/26/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/08/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
St. Clair County,03/19/2022,2022,Other (specify): Response to Resistance; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Response to Resistance,,,,,,,,1
St. Clair County,03/24/2022,2022,Other (specify): Response to Resistance; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Response to Resistance,,,,,,,,1
Cook County,03/25/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Will County,03/02/2022,2022,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Cook County,03/18/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/18/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/11/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Clinton County,03/21/2022,2022,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Clinton County,03/22/2022,2022,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Cook County,03/12/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/09/2022,2022,Fighting among Detainees; OC Spray Used; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,
Winnebago County Jail,03/12/2022,2022,OC Spray Used; Fighting among Detainees; Assault among Detainees; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,,,,,,,,,
Winnebago County Jail,03/12/2022,2022,OC Spray Used; Fighting among Detainees; Assault among Detainees; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,,,,,,,,,
Cook County,03/28/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/31/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,03/22/2022,2022,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Lake County,03/29/2022,2022,ther (specity): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,03/29/2022,2022,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Cook County,03/29/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/29/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Sangamon County,03/07/2022,2022,Other (specify): Chest Pains,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chest Pains,,,,,,,,
Macon County,03/02/2022,2022,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Cook County,03/25/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Lake County,03/21/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Lake County,03/21/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,03/18/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
St. Clair County,03/17/2022,2022,Other (specify): Response to Resistance,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Response to Resistance,,,,,,,,
Cook County,03/24/2022,2022,Assault on Staff,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
Cook County,03/27/2022,2022,Suicide Attempt (method),0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/15/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,03/28/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Lake County,01/19/2021,2021,Other (specify): Hospital,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital,,,hosp,,,,,
Lake County,01/10/2021,2021,Other (specify): Disorderly C; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Disorderly C,,,,,,,,
Lake County,01/15/2021,2021,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Macoupin County,01/26/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Lake County,01/10/2021,2021,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Lake County,05/03/2021,2021,Other (specify): Dis Conduct; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dis Conduct,,,,,,,,
Madison County,05/25/2021,2021,Assault among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,
Cook County,05/25/2021,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Madison County,05/10/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Cook County,05/29/2021,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Kane County,05/03/2021,2021,Other (specify): Rest. Chair; Restraints USed,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Rest. Chair,,,,,,,chair,1
Kane County,05/10/2021,2021,Other (specify): Rest. Chair; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Rest. Chair,,,,,,,chair,1
Kane County,05/11/2021,2021,Other (specify): Rest. Chair; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Rest. Chair,,,,,,,chair,1
Kane County,05/13/2021,2021,OC Spray Used; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,1
Kane County,05/13/2021,2021,OC Spray Used; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,1
Kane County,05/16/2021,2021,Other (specify): Rest-Chair; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Rest-Chair,,,,,,,chair,1
Kane County,05/23/2021,2021,Other (specify): ChargesFiled,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ChargesFiled,,,,,,,,
Kane County,05/28/2021,2021,Other (specify): Rest-Chair; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Rest-Chair,,,,,,,chair,1
Kane County,05/31/2021,2021,Other (specify): Rest-Chair; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Rest-Chair,,,,,,,chair,1
Kane County,05/31/2021,2021,Other (specify): Rest-Chair; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Rest-Chair,,,,,,,chair,1
Cook County,05/03/2021,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,05/14/2021,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Jefferson County,05/04/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Peoria County,05/16/2021,2021,OC Spray Used; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,1
Tazewell County,05/24/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Cook County,05/26/2021,2021,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,05/15/2021,2021,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
McHenry County,05/06/2021,2021,Other (specify): EMS,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EMS,,,,,,,,
Cook County,05/19/2021,2021,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,05/18/2021,2021,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Sangamon County,05/10/2021,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,05/18/2021,2021,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,05/21/2021,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
St. Clair County,05/15/2021,2021,Other (specify): cuffs; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,cuffs,,,,,,,,1
Cook County,05/10/2021,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,05/31/2021,2021,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Will County,05/27/2021,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Williamson County,05/03/2021,2021,Other (specify): Chair Use; Restraints Used; Assault on Staff,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chair Use,,,,,,,chair,1
Champaign County,05/26/2021,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,05/10/2021,2021,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Clinton County,05/15/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Clinton County,05/15/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Kane County,05/07/2021,2021,Other (specify): Rest.Chair; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Rest.Chair,,,,,,,chair,1
Madison County,05/07/2021,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
